index,price
8996,358.0
8997,384.0
8998,535.0
8999,628.0
9000,725.0
9001,248.0
9002,565.0
9003,640.0
9004,560.0
9005,405.0
9006,322.95
9007,821.0
9008,353.0
9009,583.0
9010,269.0
9011,465.0
9012,274.0
9013,233.0
9014,432.0
9015,590.0
9016,740.0
9017,593.0
9018,326.0
9019,555.0
9020,1158.0
9021,204.95
9022,206.0
9023,310.0
9024,595.0
9025,679.0
9026,304.0
9027,475.0
9028,505.0
9029,255.0
9030,395.0
9031,325.0
9032,244.8
9033,637.5
9034,347.5
9035,237.0
9036,710.0
9037,584.0
9038,305.0
9039,1165.0
9040,804.9
9041,995.0
9042,550.4
9043,964.0
9044,366.0
9045,1600.0
9046,345.0
9047,640.0
9048,345.0
9049,604.95
9050,605.0
9051,330.0
9052,875.0
9053,350.0
9054,260.0
9055,320.0
9056,315.0
9057,278.0
9058,1103.0
9059,355.0
9060,443.0
9061,287.0
9062,785.0
9063,701.5
9064,338.0
9065,380.0
9066,640.0
9067,2905.0
9068,366.81
9069,711.0
9070,658.0
9071,335.0
9072,380.0
9073,684.0
9074,595.0
9075,554.0
9076,445.0
9077,495.0
9078,165.0
9079,343.5
9080,304.0
9081,800.0
9082,275.0
9083,523.0
9084,450.0
9085,495.0
9086,328.5
9087,405.0
9088,370.0
9089,284.2
9090,522.0
9091,320.0
9092,566.5
9093,304.95
9094,919.154
9095,571.0
9096,314.95
9097,619.95
9098,564.95
9099,893.99
9100,585.0
9101,1043.0
9102,280.0
9103,545.0
9104,253.0
9105,374.946
9106,489.0
9107,303.95
9108,504.0
9109,358.9
9110,114.5
9111,413.0
9112,260.0
9113,222.0
9114,614.0
9115,1535.0
9116,355.0
9117,372.899
9118,255.0
9119,425.0
9120,470.0
9121,371.0
9122,510.0
9123,618.0
9124,2955.0
9125,855.0
9126,915.0
9127,999.0
9128,530.0
9129,344.95
9130,238.703
9131,480.0
9132,739.0
9133,335.0
9134,565.0
9135,365.0
9136,530.0
9137,930.0
9138,232.0
9139,280.0
9140,304.98
9141,255.0
9142,530.126
9143,300.5
9144,350.0
9145,580.0
9146,371.0
9147,855.0
9148,715.0
9149,540.0
9150,465.0
9151,315.0
9152,296.0
9153,662.5
9154,725.0
9155,555.0
9156,430.0
9157,890.0
9158,330.0
9159,385.0
9160,274.0
9161,370.0
9162,220.0
9163,530.0
9164,714.0
9165,220.0
9166,585.0
9167,394.517
9168,735.0
9169,502.0
9170,545.0
9171,277.0
9172,530.0
9173,727.5
9174,530.0
9175,441.0
9176,392.99
9177,440.0
9178,389.0
9179,704.0
9180,364.0
9181,560.0
9182,474.95
9183,474.95
9184,363.0
9185,495.0
9186,345.0
9187,380.0
9188,784.95
9189,455.0
9190,424.95
9191,693.0
9192,340.0
9193,167.0
9194,560.0
9195,384.0
9196,225.0
9197,246.5
9198,220.0
9199,670.0
9200,595.0
9201,854.0
9202,400.0
9203,625.0
9204,355.0
9205,290.0
9206,833.5
9207,285.0
9208,6890.0
9209,561.0
9210,585.0
9211,535.0
9212,630.0
9213,440.0
9214,213.8
9215,540.0
9216,545.0
9217,1055.0
9218,540.1
9219,442.5
9220,100.0
9221,200.0
9222,355.0
9223,394.99
9224,284.0
9225,800.0
9226,830.0
9227,555.0
9228,600.0
9229,720.0
9230,310.0
9231,314.95
9232,494.0
9233,500.0
9234,655.0
9235,642.0
9236,520.0
9237,744.0
9238,317.2
9239,290.0
9240,555.0
9241,437.0
9242,230.0
9243,190.0
9244,355.0
9245,531.0
9246,682.9
9247,630.0
9248,554.9
9249,361.0
9250,540.0
9251,200.0
9252,620.0
9253,323.5
9254,485.0
9255,580.0
9256,317.5
9257,705.0
9258,505.0
9259,1185.0
9260,358.0
9261,596.0
9262,1001.0
9263,480.0
9264,870.0
9265,475.0
9266,718.0
9267,369.0
9268,154.0
9269,555.0
9270,418.9
9271,406.0
9272,292.0
9273,420.5
9274,370.0
9275,305.0
9276,410.0
9277,321.0
9278,566.0
9279,340.0
9280,287.9
9281,403.0
9282,775.0
9283,875.0
9284,445.0
9285,350.5
9286,435.0
9287,625.0
9288,1035.0
9289,405.0
9290,225.0
9291,247.5
9292,422.0
9293,696.0
9294,930.0
9295,853.0
9296,259.0
9297,1703.89
9298,348.5
9299,490.0
9300,175.0
9301,550.0
9302,732.5
9303,602.157
9304,2580.0
9305,395.0
9306,704.9
9307,1393.0
9308,409.0
9309,804.95
9310,368.5
9311,530.0
9312,1205.0
9313,785.0
9314,405.0
9315,370.0
9316,232.0
9317,268.0
9318,620.0
9319,354.0
9320,325.6
9321,259.95
9322,530.0
9323,860.0
9324,334.78
9325,365.0
9326,280.053
9327,505.0
9328,475.0
9329,515.0
9330,365.0
9331,505.0
9332,895.0
9333,265.0
9334,294.0
9335,540.0
9336,320.0
9337,273.0
9338,568.5
9339,720.0
9340,570.0
9341,1062.0
9342,330.0
9343,212.0
9344,287.15
9345,905.0
9346,260.0
9347,655.0
9348,270.0
9349,448.0
9350,475.0
9351,521.25
9352,547.0
9353,262.5
9354,655.0
9355,575.0
9356,780.0
9357,394.95
9358,235.0
9359,567.5
9360,300.0
9361,257.5
9362,547.0
9363,359.9
9364,250.0
9365,1489.9
9366,359.0
9367,387.5
9368,435.0
9369,590.0
9370,595.0
9371,1117.5
9372,245.0
9373,190.0
9374,480.0
9375,1235.0
9376,629.0
9377,296.0
9378,813.0
9379,407.0
9380,654.0
9381,535.0
9382,655.0
9383,340.0
9384,460.0
9385,175.5
9386,330.0
9387,2579.0
9388,320.0
9389,560.0
9390,752.5
9391,1084.0
9392,155.0
9393,411.55
9394,247.5
9395,422.0
9396,809.0
9397,3205.0
9398,400.0
9399,349.95
9400,280.0
9401,1000.0
9402,1005.0
9403,514.0
9404,295.0
9405,1770.0
9406,683.0
9407,648.403
9408,248.5
9409,485.0
9410,827.0
9411,555.0
9412,450.0
9413,630.0
9414,385.0
9415,530.0
9416,232.95
9417,398.0
9418,480.0
9419,225.5
9420,330.0
9421,440.0
9422,295.0
9423,264.0
9424,587.0
9425,503.688
9426,631.5
9427,780.0
9428,375.0
9429,320.0
9430,622.0
9431,165.0
9432,265.0
9433,613.0
9434,739.0
9435,239.5
9436,530.0
9437,507.55
9438,355.0
9439,217.5
9440,322.5
9441,360.0
9442,180.0
9443,297.5
9444,355.0
9445,425.0
9446,510.0
9447,504.95
9448,1205.0
9449,340.0
9450,654.0
9451,625.0
9452,250.0
9453,265.0
9454,405.0
9455,645.0
9456,130.0
9457,986.0
9458,320.0
9459,680.0
9460,855.0
9461,395.0
9462,285.0
9463,295.0
9464,405.95
9465,184.9
9466,392.5
9467,710.0
9468,172.5
9469,159.5
9470,405.0
9471,415.0
9472,474.5
9473,285.0
9474,525.0
9475,358.0
9476,555.0
9477,359.0
9478,580.0
9479,223.0
9480,120.0
9481,670.0
9482,375.0
9483,369.0
9484,310.5
9485,485.68
9486,212.2
9487,547.0
9488,905.0
9489,470.0
9490,364.95
9491,452.0
9492,350.0
9493,605.0
9494,244.0
9495,654.99
9496,655.0
9497,185.0
9498,340.0
9499,630.0
9500,356.0
9501,430.0
9502,556.0
9503,395.0
9504,405.0
9505,433.9
9506,1255.0
9507,555.0
9508,207.2
9509,1755.0
9510,330.0
9511,325.0
9512,685.0
9513,449.0
9514,234.95
9515,1191.04
9516,555.0
9517,739.0
9518,465.0
9519,309.95
9520,135.0
9521,301.0
9522,726.0
9523,604.9
9524,542.0
9525,475.45
9526,307.0
9527,690.0
9528,280.0
9529,400.0
9530,268.5
9531,387.0
9532,720.0
9533,744.0
9534,403.0
9535,364.0
9536,430.0
9537,365.0
9538,550.0
9539,592.5
9540,1320.0
9541,829.0
9542,250.0
9543,294.0
9544,217.0
9545,285.0
9546,580.0
9547,554.9
9548,602.0
9549,262.0
9550,249.5
9551,830.0
9552,660.0
9553,455.0
9554,215.5
9555,817.0
9556,725.0
9557,445.0
9558,290.0
9559,324.0
9560,199.0
9561,775.0
9562,255.0
9563,709.0
9564,450.0
9565,330.0
9566,422.0
9567,337.22
9568,655.0
9569,755.0
9570,404.0
9571,420.0
9572,340.0
9573,470.0
9574,241.0
9575,180.0
9576,265.0
9577,397.0
9578,165.0
9579,575.0
9580,735.0
9581,495.0
9582,470.0
9583,491.94
9584,348.0
9585,412.0
9586,388.0
9587,333.0
9588,587.5
9589,324.0
9590,444.0
9591,730.0
9592,1265.0
9593,375.9
9594,335.0
9595,245.0
9596,449.5
9597,669.0
9598,235.0
9599,364.0
9600,537.5
9601,262.5
9602,230.0
9603,654.8
9604,215.0
9605,325.0
9606,935.0
9607,349.9
9608,330.0
9609,840.0
9610,681.101
9611,484.95
9612,364.999
9613,185.0
9614,487.0
9615,360.0
9616,405.0
9617,374.95
9618,404.0
9619,250.0
9620,505.0
9621,464.95
9622,345.0
9623,281.2
9624,245.0
9625,419.0
9626,1285.0
9627,366.0
9628,260.0
9629,538.6
9630,740.0
9631,482.0
9632,430.0
9633,321.0
9634,338.0
9635,570.0
9636,565.0
9637,370.0
9638,299.0
9639,187.0
9640,2890.0
9641,504.0
9642,673.5
9643,355.0
9644,694.0
9645,475.0
9646,360.0
9647,1605.0
9648,277.0
9649,420.0
9650,400.0
9651,357.8
9652,369.5
9653,825.0
9654,267.0
9655,530.0
9656,530.0
9657,240.0
9658,174.0
9659,1250.0
9660,354.5
9661,355.0
9662,430.0
9663,305.0
9664,284.0
9665,245.0
9666,885.0
9667,594.41
9668,304.0
9669,505.0
9670,495.5
9671,694.0
9672,310.0
9673,546.0
9674,1355.0
9675,465.0
9676,430.0
9677,605.0
9678,374.0
9679,1225.0
9680,590.0
9681,770.0
9682,395.0
9683,727.0
9684,604.0
9685,380.0
9686,172.0
9687,237.0
9688,406.0
9689,510.0
9690,147.0
9691,355.0
9692,365.0
9693,495.0
9694,250.99
9695,219.0
9696,455.0
9697,715.0
9698,324.0
9699,780.0
9700,791.0
9701,245.0
9702,175.0
9703,574.5
9704,397.5
9705,575.0
9706,685.0
9707,225.0
9708,582.0
9709,574.0
9710,580.0
9711,288.0
9712,335.0
9713,235.0
9714,285.0
9715,245.0
9716,201.5
9717,620.0
9718,455.0
9719,925.0
9720,565.0
9721,527.0
9722,603.5
9723,304.0
9724,755.0
9725,411.5
9726,505.0
9727,1549.5
9728,880.0
9729,445.0
9730,264.9
9731,536.155
9732,730.0
9733,410.0
9734,370.0
9735,585.0
9736,560.0
9737,245.0
9738,444.95
9739,745.0
9740,560.0
9741,695.0
9742,624.95
9743,703.0
9744,820.241
9745,508.0
9746,855.0
9747,290.0
9748,933.99
9749,258.0
9750,416.5
9751,275.0
9752,551.8
9753,386.5
9754,360.0
9755,555.0
9756,280.0
9757,631.0
9758,237.0
9759,2530.0
9760,655.0
9761,393.0
9762,266.49
9763,260.0
9764,310.0
9765,421.0
9766,655.0
9767,1143.99
9768,555.0
9769,472.5
9770,430.0
9771,1265.0
9772,604.0
9773,265.0
9774,460.0
9775,320.0
9776,700.0
9777,490.5
9778,235.5
9779,686.0
9780,264.95
9781,285.0
9782,2405.0
9783,236.0
9784,500.0
9785,654.95
9786,430.0
9787,250.0
9788,319.5
9789,430.0
9790,1277.0
9791,204.129
9792,465.458
9793,325.0
9794,855.0
9795,850.0
9796,400.0
9797,353.0
9798,440.0
9799,212.0
9800,565.0
9801,345.0
9802,678.0
9803,354.95
9804,389.95
9805,750.0
9806,390.0
9807,1036.0
9808,1462.0
9809,615.0
9810,724.0
9811,1155.0
9812,365.0
9813,429.0
9814,260.0
9815,468.5
9816,435.0
9817,355.0
9818,634.0
9819,334.0
9820,315.0
9821,276.0
9822,334.9
9823,554.0
9824,349.95
9825,660.0
9826,580.0
9827,560.0
9828,635.0
9829,483.5
9830,217.0
9831,175.0
9832,467.5
9833,855.0
9834,375.0
9835,585.0
9836,240.0
9837,305.0
9838,532.0
9839,769.0
9840,870.0
9841,250.0
9842,327.0
9843,327.4
9844,460.0
9845,335.0
9846,477.0
9847,420.0
9848,260.0
9849,516.1
9850,430.0
9851,530.0
9852,280.0
9853,300.0
9854,258.905
9855,474.95
9856,320.5
9857,455.0
9858,474.0
9859,2455.0
9860,980.0
9861,612.0
9862,224.5
9863,347.0
9864,358.5
9865,402.0
9866,181.0
9867,525.0
9868,435.0
9869,387.5
9870,310.0
9871,299.0
9872,455.0
9873,1066.6
9874,455.0
9875,288.0
9876,222.0
9877,315.0
9878,167.5
9879,335.0
9880,630.0
9881,1003.5
9882,1933.0
9883,391.0
9884,544.0
9885,304.9
9886,630.0
9887,500.0
9888,270.0
9889,641.1
9890,457.0
9891,267.5
9892,1020.0
9893,625.0
9894,444.0
9895,285.0
9896,1190.0
9897,430.0
9898,759.842
9899,441.0
9900,660.0
9901,632.5
9902,215.0
9903,417.0
9904,325.0
9905,310.0
9906,660.0
9907,425.0
9908,854.0
9909,232.0
9910,1263.0
9911,445.0
9912,505.0
9913,1064.0
9914,708.011
9915,426.2
9916,1330.0
9917,525.0
9918,764.0
9919,445.0
9920,670.0
9921,470.0
9922,483.0
9923,574.0
9924,432.0
9925,1605.0
9926,428.0
9927,340.0
9928,1695.0
9929,863.0
9930,434.592
9931,710.0
9932,575.0
9933,695.0
9934,775.0
9935,1160.0
9936,590.0
9937,815.0
9938,292.0
9939,320.0
9940,239.0
9941,1330.0
9942,288.0
9943,300.0
9944,380.0
9945,1685.0
9946,777.5
9947,345.0
9948,426.5
9949,351.0
9950,1490.0
9951,320.0
9952,256.0
9953,417.0
9954,665.0
9955,730.0
9956,534.9
9957,540.0
9958,442.85
9959,1305.0
9960,351.5
9961,515.0
9962,371.0
9963,577.0
9964,273.0
9965,380.0
9966,1490.0
9967,461.0
9968,280.0
9969,313.0
9970,344.5
9971,1755.0
9972,530.0
9973,454.5
9974,233.0
9975,660.0
9976,290.0
9977,358.0
9978,430.0
9979,433.0
9980,585.0
9981,247.0
9982,657.0
9983,292.5
9984,315.0
9985,289.0
9986,434.95
9987,405.0
9988,820.0
9989,130.0
9990,775.0
9991,305.0
9992,384.0
9993,710.0
9994,184.0
9995,227.5
9996,345.0
9997,755.0
9998,252.5
9999,623.0
10000,270.0
10001,304.0
10002,297.0
10003,245.0
10004,487.975
10005,690.0
10006,500.0
10007,213.0
10008,360.0
10009,410.0
10010,433.0
10011,309.0
10012,285.0
10013,600.0
10014,590.0
10015,530.0
10016,485.0
10017,275.0
10018,423.0
10019,250.0
10020,495.0
10021,530.0
10022,178.0
10023,268.0
10024,490.0
10025,270.0
10026,465.0
10027,320.0
10028,530.0
10029,558.0
10030,856.0
10031,359.0
10032,337.0
10033,657.0
10034,441.952
10035,218.0
10036,254.9
10037,325.0
10038,530.0
10039,887.99
10040,340.0
10041,599.866
10042,644.0
10043,770.0
10044,259.922
10045,723.0
10046,625.0
10047,386.0
10048,752.0
10049,755.0
10050,355.0
10051,190.0
10052,531.5
10053,300.0
10054,481.1
10055,480.5
10056,1696.0
10057,309.0
10058,2725.0
10059,505.0
10060,330.0
10061,377.0
10062,1604.95
10063,265.0
10064,315.0
10065,455.0
10066,270.0
10067,295.0
10068,355.0
10069,417.0
10070,862.5
10071,770.0
10072,340.0
10073,567.5
10074,215.0
10075,280.0
10076,597.5
10077,380.0
10078,163.55
10079,523.0
10080,395.0
10081,525.0
10082,615.0
10083,278.0
10084,170.0
10085,129.0
10086,404.0
10087,602.4
10088,434.9
10089,545.0
10090,290.0
10091,190.0
10092,235.0
10093,1280.0
10094,420.0
10095,273.0
10096,204.95
10097,755.0
10098,335.6
10099,356.358
10100,469.625
10101,174.575
10102,255.8
10103,405.0
10104,355.0
10105,325.0
10106,300.0
10107,212.0
10108,315.0
10109,434.0
10110,300.0
10111,229.0
10112,298.55
10113,534.95
10114,765.75
10115,330.0
10116,558.0
10117,1155.0
10118,830.0
10119,659.0
10120,515.0
10121,334.5
10122,400.0
10123,644.0
10124,485.0
10125,305.0
10126,250.0
10127,437.5
10128,1620.0
10129,522.95
10130,422.5
10131,594.0
10132,526.0
10133,584.0
10134,834.95
10135,444.0
10136,202.0
10137,295.0
10138,464.995
10139,780.0
10140,554.95
10141,576.5
10142,535.0
10143,250.0
10144,742.5
10145,1130.0
10146,1025.0
10147,370.0
10148,270.0
10149,402.5
10150,710.0
10151,830.0
10152,395.0
10153,1448.92
10154,540.0
10155,1155.0
10156,384.9
10157,220.0
10158,555.0
10159,735.0
10160,425.0
10161,195.0
10162,406.0
10163,472.5
10164,680.0
10165,357.5
10166,555.0
10167,382.5
10168,329.95
10169,302.0
10170,510.0
10171,804.95
10172,717.5
10173,234.5
10174,465.94
10175,496.0
10176,775.126
10177,505.0
10178,1030.0
10179,805.0
10180,531.0
10181,464.0
10182,265.0
10183,490.0
10184,454.95
10185,1093.0
10186,453.0
10187,574.0
10188,386.0
10189,445.0
10190,329.95
10191,310.0
10192,275.0
10193,444.0
10194,2155.0
10195,435.0
10196,1185.0
10197,430.0
10198,570.0
10199,544.95
10200,611.0
10201,263.0
10202,560.0
10203,705.0
10204,255.0
10205,295.0
10206,404.0
10207,405.0
10208,345.0
10209,1230.0
10210,515.0
10211,695.0
10212,655.0
10213,576.5
10214,564.0
10215,634.0
10216,358.9
10217,302.0
10218,737.0
10219,755.0
10220,550.0
10221,320.0
10222,332.0
10223,258.0
10224,260.0
10225,439.0
10226,545.0
10227,340.0
10228,507.0
10229,405.0
10230,300.0
10231,193.0
10232,585.0
10233,320.0
10234,722.0
10235,415.0
10236,532.5
10237,395.0
10238,358.95
10239,3423.8
10240,883.0
10241,465.0
10242,397.8
10243,784.95
10244,405.0
10245,270.0
10246,584.95
10247,524.9
10248,570.0
10249,245.0
10250,555.0
10251,493.25
10252,380.0
10253,1455.0
10254,264.95
10255,510.0
10256,245.0
10257,480.0
10258,390.0
10259,523.0
10260,865.0
10261,1370.0
10262,304.0
10263,460.0
10264,582.0
10265,765.0
10266,380.0
10267,370.0
10268,502.5
10269,944.0
10270,432.5
10271,504.95
10272,660.0
10273,180.409
10274,795.0
10275,606.45
10276,975.0
10277,860.0
10278,335.0
10279,770.0
10280,484.0
10281,589.0
10282,165.0
10283,425.0
10284,562.5
10285,890.0
10286,810.0
10287,569.8
10288,255.0
10289,280.4
10290,212.0
10291,285.0
10292,404.95
10293,194.9
10294,520.0
10295,505.0
10296,480.0
10297,400.0
10298,394.0
10299,1253.0
10300,354.95
10301,520.0
10302,1015.0
10303,487.5
10304,206.0
10305,365.0
10306,229.097
10307,373.0
10308,275.0
10309,337.1
10310,717.0
10311,1205.0
10312,355.5
10313,575.0
10314,187.7
10315,565.0
10316,273.0
10317,420.0
10318,790.0
10319,608.0
10320,2235.0
10321,915.0
10322,383.0
10323,855.0
10324,390.0
10325,545.0
10326,565.0
10327,582.5
10328,197.5
10329,794.5
10330,420.885
10331,1005.0
10332,455.0
10333,470.0
10334,404.95
10335,526.0
10336,720.5
10337,667.0
10338,360.0
10339,611.4
10340,429.0
10341,245.0
10342,340.0
10343,354.0
10344,480.0
10345,1405.0
10346,955.0
10347,895.0
10348,133.0
10349,974.5
10350,240.0
10351,1420.0
10352,1827.5
10353,444.0
10354,405.0
10355,584.95
10356,755.0
10357,267.5
10358,254.95
10359,231.95
10360,822.5
10361,210.0
10362,515.0
10363,284.95
10364,530.0
10365,985.0
10366,2505.0
10367,292.0
10368,548.5
10369,512.0
10370,617.5
10371,245.0
10372,570.0
10373,295.0
10374,454.5
10375,344.275
10376,355.5
10377,1367.5
10378,405.0
10379,551.5
10380,305.0
10381,295.0
10382,464.0
10383,680.0
10384,445.0
10385,855.0
10386,272.0
10387,158.503
10388,410.0
10389,429.0
10390,260.0
10391,316.0
10392,457.5
10393,730.0
10394,354.95
10395,580.0
10396,407.0
10397,250.0
10398,585.0
10399,565.0
10400,655.0
10401,292.0
10402,532.95
10403,258.0
10404,515.0
10405,460.0
10406,262.5
10407,538.0
10408,1516.25
10409,220.0
10410,281.0
10411,405.0
10412,311.95
10413,156.6
10414,721.5
10415,505.0
10416,380.0
10417,450.0
10418,460.0
10419,352.5
10420,373.5
10421,386.0
10422,970.0
10423,408.5
10424,1265.0
10425,249.5
10426,414.0
10427,804.0
10428,160.0
10429,415.0
10430,865.0
10431,765.0
10432,613.0
10433,285.0
10434,335.0
10435,701.95
10436,224.0
10437,765.0
10438,260.0
10439,780.0
10440,779.888
10441,480.0
10442,260.0
10443,480.0
10444,530.0
10445,235.0
10446,695.0
10447,285.0
10448,230.0
10449,615.0
10450,920.0
10451,495.0
10452,622.0
10453,292.653
10454,790.0
10455,620.0
10456,227.0
10457,475.0
10458,400.0
10459,244.9
10460,804.95
10461,705.0
10462,323.0
10463,627.0
10464,424.0
10465,364.5
10466,541.0
10467,316.0
10468,595.0
10469,615.0
10470,494.95
10471,690.0
10472,1080.0
10473,330.0
10474,1404.0
10475,262.0
10476,715.0
10477,730.0
10478,323.0
10479,765.25
10480,610.0
10481,405.0
10482,474.95
10483,297.0
10484,698.0
10485,450.0
10486,479.0
10487,785.0
10488,695.0
10489,495.0
10490,285.0
10491,313.13
10492,355.0
10493,1305.0
10494,668.0
10495,480.0
10496,875.0
10497,1785.0
10498,217.0
10499,580.0
10500,325.0
10501,435.0
10502,277.0
10503,3640.0
10504,405.0
10505,248.4
10506,790.0
10507,480.0
10508,335.0
10509,630.0
10510,760.0
10511,199.99
10512,385.0
10513,531.0
10514,440.0
10515,350.0
10516,847.5
10517,564.0
10518,650.0
10519,398.5
10520,630.0
10521,780.0
10522,365.0
10523,628.0
10524,546.8
10525,295.0
10526,711.0
10527,326.0
10528,1455.0
10529,790.5
10530,1455.0
10531,323.888
10532,475.0
10533,984.7
10534,416.0
10535,545.0
10536,213.95
10537,354.95
10538,476.75
10539,640.25
10540,500.0
10541,251.0
10542,730.0
10543,310.0
10544,1215.0
10545,738.0
10546,458.5
10547,582.45
10548,405.0
10549,496.0
10550,305.0
10551,395.0
10552,645.0
10553,7705.0
10554,330.0
10555,655.0
10556,362.0
10557,715.0
10558,925.0
10559,437.9
10560,370.0
10561,1195.0
10562,700.0
10563,226.9
10564,235.0
10565,485.0
10566,350.0
10567,394.0
10568,400.0
10569,580.575
10570,364.0
10571,755.0
10572,1105.0
10573,547.95
10574,520.1
10575,545.0
10576,402.0
10577,267.5
10578,816.0
10579,265.0
10580,334.9
10581,1955.0
10582,150.0
10583,448.5
10584,372.0
10585,283.0
10586,350.0
10587,513.0
10588,566.0
10589,405.0
10590,424.354
10591,967.0
10592,615.0
10593,450.0
10594,230.0
10595,514.25
10596,375.0
10597,465.0
10598,615.685
10599,925.0
10600,555.0
10601,490.0
10602,425.0
10603,555.0
10604,644.983
10605,1004.95
10606,654.0
10607,425.0
10608,594.0
10609,697.5
10610,390.0
10611,285.0
10612,200.0
10613,624.5
10614,630.0
10615,1155.0
10616,360.0
10617,276.115
10618,692.5
10619,290.0
10620,596.975
10621,330.0
10622,710.0
10623,460.0
10624,1445.0
10625,1780.0
10626,446.5
10627,855.0
10628,520.0
10629,444.888
10630,903.0
10631,589.95
10632,223.5
10633,685.0
10634,404.5
10635,4005.0
10636,855.0
10637,901.0
10638,392.5
10639,674.95
10640,394.95
10641,707.0
10642,450.8
10643,130.0
10644,617.0
10645,305.0
10646,94.0
10647,324.5
10648,365.0
10649,430.0
10650,302.0
10651,318.0
10652,408.0
10653,395.0
10654,343.0
10655,230.0
10656,645.0
10657,765.0
10658,270.0
10659,324.99
10660,555.12
10661,265.0
10662,199.0
10663,348.0
10664,221.65
10665,354.9
10666,192.0
10667,324.95
10668,1112.46
10669,605.0
10670,1542.0
10671,233.95
10672,438.0
10673,335.0
10674,425.0
10675,516.2
10676,310.0
10677,499.95
10678,334.95
10679,340.0
10680,800.0
10681,303.9
10682,1155.0
10683,271.95
10684,1667.0
10685,275.0
10686,388.0
10687,419.95
10688,255.0
10689,337.0
10690,627.0
10691,510.0
10692,540.0
10693,250.0
10694,320.45
10695,305.0
10696,735.0
10697,1860.0
10698,338.0
10699,670.0
10700,315.0
10701,478.0
10702,510.0
10703,830.0
10704,820.0
10705,445.0
10706,530.0
10707,355.0
10708,765.0
10709,334.0
10710,750.0
10711,1964.0
10712,1665.0
10713,255.0
10714,483.0
10715,1077.5
10716,593.0
10717,770.0
10718,330.0
10719,284.0
10720,240.0
10721,254.0
10722,735.0
10723,744.5
10724,1202.35
10725,755.0
10726,342.0
10727,625.0
10728,630.0
10729,226.9
10730,271.0
10731,483.0
10732,320.0
10733,1034.9
10734,430.0
10735,185.5
10736,330.0
10737,278.0
10738,418.107
10739,221.65
10740,765.0
10741,1055.0
10742,505.0
10743,266.0
10744,615.0
10745,245.0
10746,159.0
10747,623.0
10748,935.0
10749,705.0
10750,785.0
10751,956.25
10752,785.0
10753,245.0
10754,316.3
10755,635.5
10756,475.0
10757,572.5
10758,247.05
10759,290.0
10760,360.0
10761,784.0
10762,440.0
10763,350.0
10764,374.0
10765,920.0
10766,905.0
10767,403.651
10768,464.0
10769,243.0
10770,566.75
10771,455.0
10772,1905.0
10773,310.0
10774,310.0
10775,555.0
10776,350.0
10777,490.0
10778,266.0
10779,424.0
10780,630.0
10781,500.0
10782,418.0
10783,465.0
10784,277.0
10785,994.99
10786,498.0
10787,408.25
10788,360.0
10789,198.5
10790,380.0
10791,204.0
10792,782.0
10793,715.0
10794,254.9
10795,615.0
10796,540.0
10797,280.0
10798,280.0
10799,505.0
10800,855.0
10801,364.95
10802,1290.0
10803,348.0
10804,595.0
10805,315.0
10806,780.0
10807,463.5
10808,320.0
10809,925.0
10810,368.5
10811,245.0
10812,870.0
10813,315.0
10814,535.0
10815,375.0
10816,205.0
10817,561.0
10818,386.8
10819,535.0
10820,754.0
10821,290.0
10822,785.0
10823,815.0
10824,292.0
10825,685.0
10826,555.0
10827,155.0
10828,733.0
10829,345.0
10830,251.0
10831,527.5
10832,275.0
10833,500.0
10834,469.05
10835,240.0
10836,472.0
10837,357.5
10838,262.0
10839,314.6
10840,180.0
10841,505.0
10842,221.0
10843,1045.0
10844,270.0
10845,505.0
10846,1465.0
10847,1105.0
10848,575.0
10849,195.0
10850,605.0
10851,805.0
10852,423.0
10853,520.0
10854,455.0
10855,526.45
10856,400.0
10857,750.0
10858,355.0
10859,350.0
10860,436.0
10861,299.95
10862,830.0
10863,580.0
10864,325.0
10865,400.0
10866,447.5
10867,250.0
10868,479.0
10869,395.0
10870,1740.0
10871,785.0
10872,780.0
10873,645.0
10874,605.0
10875,220.0
10876,765.369
10877,424.5
10878,451.8
10879,320.0
10880,207.5
10881,228.0
10882,1555.0
10883,452.45
10884,270.0
10885,1085.0
10886,615.0
10887,474.0
10888,230.0
10889,847.0
10890,740.0
10891,119.0
10892,527.5
10893,315.0
10894,329.45
10895,470.0
10896,195.0
10897,285.0
10898,410.0
10899,252.0
10900,575.0
10901,784.95
10902,787.0
10903,825.0
10904,428.5
10905,685.0
10906,314.0
10907,405.0
10908,215.0
10909,220.0
10910,535.0
10911,1013.0
10912,695.0
10913,399.0
10914,1855.0
10915,250.0
10916,385.0
10917,343.5
10918,547.5
10919,554.95
10920,770.0
10921,367.5
10922,205.0
10923,548.5
10924,615.0
10925,235.0
10926,265.0
10927,905.0
10928,197.5
10929,282.0
10930,532.0
10931,660.5
10932,312.0
10933,567.0
10934,602.5
10935,960.99
10936,475.0
10937,345.0
10938,913.8
10939,437.0
10940,380.0
10941,544.0
10942,729.95
10943,315.0
10944,430.0
10945,416.1
10946,255.0
10947,355.0
10948,379.95
10949,902.5
10950,410.0
10951,383.0
10952,325.0
10953,1285.6
10954,404.95
10955,360.0
10956,635.0
10957,1005.0
10958,505.0
10959,434.95
10960,560.0
10961,575.0
10962,535.0
10963,579.5
10964,770.0
10965,705.0
10966,419.95
10967,5115.8
10968,645.0
10969,675.0
10970,516.0
10971,783.0
10972,420.0
10973,425.0
10974,818.0
