index,id,date,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old
8192,17258,2014-09-03,3,2.5,2270,4488,2.0,0,0,3,7,2270,0,1999,0,200.53289999999998,5.121000000000009,2360,4427
8193,14913,2014-09-03,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,200.6412,4.697999999999993,1850,4200
8194,15077,2014-09-03,2,1.0,1010,4050,1.0,0,0,3,7,1010,0,1950,0,200.5838,4.617999999999995,2310,5000
8195,13268,2014-09-03,4,2.25,2530,24700,2.0,0,0,3,7,2530,0,1974,0,200.3939,4.822999999999993,2650,24700
8196,15467,2014-09-03,2,2.25,1430,1210,2.0,0,0,3,8,1340,90,2005,0,200.6765,4.698999999999998,1430,1016
8197,4130,2014-09-03,3,2.0,2350,209088,1.0,0,0,3,7,2350,0,1993,0,200.6527,5.051000000000002,2300,209088
8198,8255,2014-09-03,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,200.6287,4.700000000000003,1640,4560
8199,1311,2014-09-03,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,200.6878,4.784999999999997,2980,22863
8200,6208,2014-09-03,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918,0,200.55169999999998,4.614999999999995,1530,6000
8201,8026,2014-09-03,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,200.7212,4.668999999999997,2210,8851
8202,6866,2014-09-03,3,1.0,1550,4160,1.5,0,0,4,6,1550,0,1926,0,200.5387,4.734999999999999,1590,5000
8203,8883,2014-09-03,3,1.0,1100,5000,1.0,0,0,3,7,1100,0,1960,0,200.5433,4.717000000000013,1020,5000
8204,20127,2014-09-03,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,200.3088,4.658999999999992,2640,7777
8205,11742,2014-09-03,3,2.5,2250,4337,2.0,0,0,3,8,2250,0,2004,0,200.5908,4.98299999999999,2250,4721
8206,19766,2014-09-03,3,2.5,1980,3128,2.0,0,0,3,8,1890,90,2009,0,200.5456,4.983999999999995,2160,2240
8207,15605,2014-09-03,3,2.5,1690,3827,2.0,0,0,3,7,1690,0,2005,0,200.67680000000001,4.971000000000004,1690,3129
8208,12758,2014-09-03,2,1.0,810,7440,1.0,0,0,5,6,810,0,1948,0,200.7346,4.647999999999996,830,7500
8209,7026,2014-09-03,4,2.5,3320,52707,2.0,0,0,3,10,3320,0,1999,0,200.6247,4.983999999999995,3040,54450
8210,11611,2014-09-03,3,2.5,2230,7200,3.0,0,3,3,9,2230,0,1996,0,200.558,4.734999999999999,2230,7200
8211,20180,2014-09-03,2,1.0,1220,5040,1.0,0,0,3,7,1220,0,1961,0,200.6957,4.63600000000001,1420,5040
8212,7262,2014-09-03,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,200.6543,4.6270000000000095,1910,2951
8213,4424,2014-09-03,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,200.405,4.668999999999997,2770,22270
8214,12084,2014-09-03,3,1.75,1600,4400,1.0,0,0,3,7,1030,570,1941,0,200.63479999999998,4.718999999999994,2150,4000
8215,9740,2014-09-03,4,3.5,3770,47480,2.0,0,0,3,9,3770,0,2003,0,200.3552,5.010000000000005,3380,42689
8216,14695,2014-09-03,5,2.0,2740,8230,1.5,0,0,3,7,2210,530,1962,0,200.7352,4.702999999999989,2130,8232
8217,5463,2014-09-03,6,3.5,2120,5840,2.0,0,0,5,7,2120,0,1979,0,200.4788,4.772999999999996,1860,8000
8218,1973,2014-09-03,2,1.25,1230,1569,2.0,0,0,3,9,1050,180,2009,0,200.6193,4.695999999999998,1100,1230
8219,15481,2014-09-03,4,1.0,1420,6000,1.5,0,0,3,7,1420,0,1950,0,200.68439999999998,4.697999999999993,1420,6180
8220,8129,2014-09-03,4,2.5,2970,29163,2.0,0,0,3,9,2970,0,1993,0,200.6717,4.974999999999994,3100,31105
8221,9089,2014-09-03,4,3.0,1730,7264,2.0,0,0,3,6,1730,0,1920,0,200.47379999999998,4.736000000000004,1500,12104
8222,5224,2014-09-03,3,2.5,2330,15536,1.0,0,2,3,10,2330,0,1996,0,200.655,4.912999999999997,3320,17461
8223,12848,2014-09-03,2,1.75,2470,4600,1.0,0,3,4,7,1140,1330,1916,0,200.5599,4.622000000000014,1790,5175
8224,20498,2014-09-03,3,3.25,1450,1468,2.0,0,0,3,8,1100,350,2009,0,200.5664,4.6299999999999955,1450,1478
8225,4728,2014-09-03,3,2.5,1280,1845,3.0,0,0,3,8,1280,0,2009,0,200.662,4.676000000000002,1450,1889
8226,1476,2014-09-03,4,2.5,3030,6820,2.0,0,0,3,9,2530,500,1947,2000,200.6695,4.733999999999995,2070,6820
8227,4090,2014-09-03,3,1.0,1790,6120,1.0,0,0,3,6,1790,0,1937,1964,200.508,4.662999999999997,830,6120
8228,16993,2014-09-03,4,2.5,3370,10602,2.0,0,0,3,10,3370,0,1999,0,200.6591,4.852999999999994,2950,9949
8229,19182,2014-09-03,3,2.25,1410,8909,2.0,0,2,3,7,1410,0,1988,0,200.3983,4.689999999999998,2050,8909
8230,14575,2014-09-03,4,2.5,2160,9750,2.0,0,0,3,8,2160,0,1983,0,200.7438,4.753999999999991,2840,10535
8231,2508,2014-09-03,3,2.5,3040,6054,2.0,0,0,3,9,3040,0,2005,0,200.3508,4.837000000000003,2650,6054
8232,17228,2014-09-03,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,1998,0,200.537,5.128999999999991,2420,5620
8233,16440,2014-09-03,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,200.6825,4.621000000000009,1600,4590
8234,3155,2014-09-03,2,2.0,1510,5133,1.5,0,0,3,7,1510,0,1939,0,200.6415,4.5989999999999895,1470,6000
8235,17395,2014-09-03,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,200.5435,5.112000000000009,3550,8468
8236,1397,2014-09-03,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,200.4324,4.802999999999997,1490,2094
8237,21212,2014-09-03,3,2.5,1870,3584,2.0,0,0,3,8,1870,0,2003,0,200.4521,4.878999999999991,1900,3920
8238,9769,2014-09-03,3,2.25,2100,8276,2.0,0,1,4,8,2100,0,1979,0,200.6068,4.887999999999991,2420,18135
8239,12833,2014-09-03,3,1.0,1000,6947,1.0,0,0,3,7,1000,0,1947,0,200.7142,4.680999999999997,1000,6947
8240,4606,2014-09-03,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,200.374,4.875,2340,11188
8241,1457,2014-09-03,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,200.3828,4.977000000000004,2020,8031
8242,15035,2014-09-03,2,1.0,880,3200,1.0,0,0,3,7,880,0,1910,1970,200.6575,4.597999999999999,1880,6000
8243,1982,2014-09-03,3,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,200.7611,4.76700000000001,1490,4667
8244,2592,2014-09-03,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,200.6497,4.6070000000000135,2070,6250
8245,13903,2014-09-03,3,2.25,1180,14258,2.0,0,0,3,7,1180,0,1987,0,200.7112,4.7620000000000005,1860,10390
8246,13417,2014-09-03,3,1.5,1360,11250,1.0,0,0,4,7,1360,0,1955,0,200.5697,4.822999999999993,1440,11250
8247,14626,2014-09-03,3,1.0,1450,7850,1.5,0,0,5,7,1450,0,1910,0,200.4299,4.801000000000002,1360,10400
8248,19050,2014-09-03,2,2.5,1900,2983,2.0,0,0,3,8,1900,0,2006,0,200.7029,4.984999999999999,1510,3876
8249,15772,2014-09-03,4,3.0,3150,9318,2.0,0,0,3,9,3150,0,2001,0,200.5959,4.9820000000000135,3150,9318
8250,8198,2014-09-03,3,2.5,2520,5000,3.0,0,0,3,9,2520,0,1990,0,200.5664,4.641000000000005,1130,5000
8251,19767,2014-09-03,3,2.5,2010,3667,2.0,0,0,3,9,2010,0,2008,0,200.54500000000002,4.984999999999999,2350,3600
8252,14102,2014-09-03,3,1.75,2600,7668,1.0,0,0,4,8,1300,1300,1968,0,200.3402,4.9539999999999935,1980,13664
8253,11387,2014-09-03,3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,200.6681,4.8160000000000025,2540,4616
8254,179,2014-09-03,3,2.5,1620,5992,2.0,0,0,3,7,1620,0,2001,0,200.736,5.034999999999997,1620,4644
8255,10836,2014-09-03,3,1.75,1990,5600,1.0,0,1,3,8,1330,660,1941,0,200.65,4.584999999999994,2630,6780
8256,12743,2014-09-03,2,1.0,930,5368,1.0,0,0,4,7,930,0,1953,0,200.6952,4.724999999999994,1770,6000
8257,15716,2014-09-03,3,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,200.2621,4.692000000000007,1780,6930
8258,19618,2014-09-03,4,1.5,1380,7800,1.0,0,0,3,7,1080,300,1928,0,200.70929999999998,4.694000000000003,1770,7503
8259,1884,2014-09-03,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,200.5836,4.9539999999999935,2110,35656
8260,2471,2014-09-03,4,1.5,1510,6460,1.0,0,0,3,7,1070,440,1970,0,200.7121,4.786000000000001,1450,6630
8261,7137,2014-09-03,2,2.25,1290,1137,3.0,0,0,3,8,1290,0,2007,0,200.6718,4.617999999999995,1290,1332
8262,4620,2014-09-03,5,2.75,3170,7062,2.0,0,0,3,9,3170,0,2014,0,200.5937,4.938999999999993,3210,6891
8263,414,2014-09-03,3,1.5,1480,13457,1.0,0,0,3,7,1480,0,1959,0,200.5914,4.86399999999999,2100,10517
8264,17358,2014-09-03,4,2.5,3110,6479,2.0,0,0,3,9,3110,0,2005,0,200.5408,5.138999999999996,3110,7075
8265,1744,2014-09-03,3,2.25,2080,50965,1.0,0,0,3,8,1590,490,1979,0,200.7506,4.937000000000012,2270,51836
8266,16154,2014-09-03,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,1989,200.4817,4.719999999999999,2990,6464
8267,9072,2014-09-03,3,2.25,1420,990,3.0,0,0,3,8,1420,0,2008,0,200.6801,4.652000000000001,1350,1415
8268,9280,2014-09-04,5,3.5,3560,5008,2.0,0,0,3,8,2810,750,2013,0,200.5542,4.641000000000005,2910,5026
8269,7550,2014-09-04,5,3.5,3931,9497,2.0,0,0,3,10,2650,1281,2014,0,200.3008,4.61399999999999,3510,9497
8270,249,2014-09-04,3,2.0,1520,5040,2.0,0,0,3,7,1520,0,1977,2006,200.777,4.637999999999991,1860,8710
8271,9652,2014-09-04,3,1.0,1180,7210,1.0,0,0,4,7,1180,0,1963,0,200.7267,4.759,1700,7210
8272,6495,2014-09-04,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981,0,200.6277,5.027999999999992,2450,165963
8273,11293,2014-09-04,3,1.0,1450,6776,1.0,0,0,3,7,1450,0,1952,0,200.50560000000002,4.756,1680,7200
8274,3690,2014-09-04,3,2.0,1310,7332,1.0,0,0,3,7,1310,0,1987,0,200.3597,4.948999999999998,1530,7362
8275,8468,2014-09-04,3,1.75,1680,7770,1.0,0,0,4,7,1680,0,1967,0,200.6028,4.832999999999998,1880,7770
8276,2194,2014-09-04,3,1.0,1240,10800,1.0,0,0,5,7,1240,0,1959,0,200.5233,4.814999999999998,1810,10800
8277,18455,2014-09-04,4,1.75,2100,7960,1.0,0,0,3,8,1340,760,1955,0,200.6079,4.805000000000007,2060,7960
8278,16787,2014-09-04,3,2.0,3080,17700,1.0,0,0,4,8,1740,1340,1965,0,200.46949999999998,4.634,2100,15100
8279,13192,2014-09-04,4,1.75,1550,7350,1.5,0,0,4,8,1550,0,1958,0,200.5795,4.765000000000001,1860,7350
8280,6113,2014-09-04,3,2.0,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,200.6419,4.632000000000005,1750,4560
8281,14042,2014-09-04,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,200.7172,4.6510000000000105,2160,8114
8282,19788,2014-09-04,4,2.5,2860,6600,2.0,0,0,3,9,2860,0,2000,0,200.6067,4.98299999999999,2790,6723
8283,17520,2014-09-04,3,2.5,2900,23550,1.0,0,0,3,10,1490,1410,1987,0,200.5708,4.847000000000008,2900,19604
8284,16054,2014-09-04,3,1.75,1260,11224,1.0,0,0,5,7,1260,0,1947,0,200.74439999999998,4.679000000000002,1570,11052
8285,4460,2014-09-04,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,200.36939999999998,4.917000000000002,1310,8392
8286,14375,2014-09-04,6,2.5,3760,12978,1.0,0,0,3,9,2360,1400,1967,0,200.6976,4.619,2300,7362
8287,3620,2014-09-04,1,1.0,730,1942,1.0,0,0,3,7,730,0,2009,0,200.5943,4.701000000000008,1020,2044
8288,19671,2014-09-04,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,200.55259999999998,5.001000000000005,1540,1689
8289,13929,2014-09-04,5,1.0,1920,19040,1.0,0,0,3,7,1160,760,1961,0,200.4756,4.706000000000003,1920,11520
8290,9138,2014-09-04,4,2.75,2610,9426,1.0,0,0,3,7,1360,1250,1965,0,200.4435,4.721000000000004,1600,9426
8291,17829,2014-09-04,4,2.5,3010,6181,2.0,0,0,3,9,3010,0,2000,0,200.5212,4.807999999999993,2960,6515
8292,5026,2014-09-04,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,200.6523,4.653999999999996,1440,1290
8293,13622,2014-09-04,3,2.5,3000,5000,1.5,0,0,4,7,2110,890,1918,0,200.5781,4.707000000000008,1970,5000
8294,4231,2014-09-04,3,1.0,1160,9750,1.0,0,0,3,7,1160,0,1968,0,200.7429,4.927999999999997,1160,10565
8295,17436,2014-09-04,4,3.5,3510,6005,2.0,0,0,3,8,2750,760,2010,0,200.5168,5.1299999999999955,3090,5866
8296,7900,2014-09-04,3,2.5,1484,1761,3.0,0,0,3,7,1484,0,2003,0,200.68439999999998,4.682999999999993,1484,4320
8297,5926,2014-09-04,4,2.5,2440,7093,2.0,0,0,3,7,2440,0,1999,0,200.3817,4.7960000000000065,1860,6072
8298,5499,2014-09-04,5,2.25,2350,13000,1.0,0,0,3,7,2350,0,1961,0,200.4939,4.744,1570,11440
8299,216,2014-09-04,4,1.0,1400,9384,1.5,0,0,4,6,1400,0,1948,0,200.51659999999998,4.638999999999996,1600,8432
8300,10536,2014-09-04,3,1.75,1310,7811,1.0,0,0,3,7,1310,0,1976,0,200.7319,4.832999999999998,1530,7800
8301,7869,2014-09-04,3,1.5,1950,7620,1.0,0,0,4,7,1010,940,1956,0,200.45940000000002,4.653999999999996,1850,7620
8302,8607,2014-09-04,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,1976,0,200.4908,4.9410000000000025,2860,75546
8303,582,2014-09-04,3,1.75,1540,9450,1.0,0,0,4,6,1040,500,1919,0,200.6985,4.652000000000001,1200,5400
8304,9716,2014-09-04,3,1.0,1220,22443,1.0,0,0,4,7,1220,0,1972,0,200.26330000000002,4.7549999999999955,1260,19950
8305,5103,2014-09-04,3,2.25,1650,10000,2.0,0,0,3,7,1650,0,1988,0,200.3862,4.685000000000002,1420,10000
8306,17168,2014-09-04,2,1.0,790,6426,1.0,0,0,3,6,790,0,1944,0,200.4933,4.7549999999999955,1380,6946
8307,16600,2014-09-04,4,3.0,1540,4140,1.5,0,0,5,7,1540,0,1902,0,200.6728,4.603999999999999,1460,5000
8308,17220,2014-09-04,1,1.0,480,4560,1.0,0,0,3,5,480,0,1922,0,200.52530000000002,5.173999999999992,890,4803
8309,3035,2014-09-04,4,3.75,4490,34982,2.0,0,0,3,12,4490,0,1998,0,200.6406,4.843999999999994,4470,37525
8310,1324,2014-09-04,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,200.7663,4.784999999999997,1910,10055
8311,12113,2014-09-04,1,1.0,850,6567,1.0,0,0,4,6,850,0,1940,0,200.327,4.9609999999999985,2160,9794
8312,1924,2014-09-04,4,1.5,1370,7944,1.5,0,0,3,7,1370,0,1961,0,200.4224,4.7109999999999985,1370,9181
8313,5263,2014-09-04,4,2.5,2030,39049,1.0,0,0,4,7,1530,500,1953,0,200.4413,4.655000000000001,2400,14605
8314,10918,2014-09-04,6,2.25,3830,11180,1.0,0,2,5,9,2440,1390,1962,0,200.5849,4.8870000000000005,2500,10400
8315,18644,2014-09-04,4,1.75,1770,9848,1.0,0,0,3,8,1370,400,1967,0,200.6208,4.9010000000000105,2040,9587
8316,19289,2014-09-04,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,200.313,4.612000000000009,2270,8025
8317,12881,2014-09-04,2,3.0,2330,3600,2.0,0,0,5,10,1870,460,1927,1979,200.6316,4.717999999999989,2950,7200
8318,9838,2014-09-04,3,2.75,1420,955,2.0,0,0,3,8,1160,260,2004,0,200.5477,4.997000000000014,1420,955
8319,8655,2014-09-04,3,2.0,1760,6092,1.0,0,0,3,7,1760,0,1998,0,200.3838,4.8160000000000025,2590,6255
8320,5158,2014-09-04,4,4.25,3250,11780,2.0,0,0,3,8,2360,890,1944,2001,200.6322,4.797000000000011,1800,9000
8321,11992,2014-09-04,3,2.0,1760,9900,1.0,0,0,4,7,1760,0,1943,0,200.4783,4.662000000000006,1190,9900
8322,12753,2014-09-04,4,2.5,1970,8545,2.0,0,0,3,8,1970,0,2004,0,200.48930000000001,4.862000000000009,2590,7200
8323,3834,2014-09-04,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,1953,0,200.5468,4.707000000000008,1370,4268
8324,343,2014-09-04,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,0,200.5664,4.611000000000004,1730,4640
8325,21002,2014-09-04,3,2.5,1610,1728,3.0,0,0,3,8,1610,0,2000,0,200.67759999999998,4.682000000000002,1540,3090
8326,2643,2014-09-04,1,1.0,800,533610,1.5,0,0,5,5,800,0,1950,0,200.4134,5.013999999999996,1790,216057
8327,639,2014-09-04,3,2.25,1445,1087,2.0,0,0,3,7,1300,145,2005,0,200.53390000000002,4.932999999999993,1410,1336
8328,5204,2014-09-04,3,1.75,1480,383328,1.5,0,0,3,8,1480,0,1980,0,200.7192,5.067999999999998,1480,67082
8329,17485,2014-09-04,4,2.25,2130,8734,2.0,0,2,4,8,2130,0,1961,0,200.5672,4.838999999999999,2550,8800
8330,9764,2014-09-04,5,4.75,6200,13873,2.0,1,4,4,11,4440,1760,1989,0,200.605,4.887999999999991,2940,13525
8331,13282,2014-09-04,4,3.0,2670,5000,2.0,0,2,3,7,2670,0,1916,1978,200.5784,4.6229999999999905,2300,5000
8332,925,2014-09-04,3,2.0,1380,15426,1.0,0,0,4,7,1380,0,1968,0,200.5951,4.963999999999999,1380,15426
8333,18040,2014-09-04,3,2.0,1300,2250,2.0,0,0,3,7,1300,0,1988,0,200.6923,4.667999999999992,1300,4500
8334,10506,2014-09-04,2,1.75,1030,1066,2.0,0,0,3,7,765,265,2006,0,200.5394,4.6129999999999995,1030,1106
8335,3117,2014-09-04,4,2.5,3300,10764,1.0,0,0,4,9,1720,1580,1971,0,200.7119,4.635000000000005,2290,10975
8336,2257,2014-09-04,5,1.75,2140,8580,1.0,0,0,3,7,1200,940,1962,0,200.6625,4.822000000000003,1600,9206
8337,7452,2014-09-04,6,3.25,3750,14150,2.0,0,2,5,9,2750,1000,1936,1968,200.6999,4.6070000000000135,2140,7968
8338,17438,2014-09-04,4,2.5,2710,9248,2.0,0,0,3,7,2710,0,2011,0,200.5164,5.125,2710,5000
8339,15115,2014-09-04,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1901,0,200.6244,4.673999999999992,1716,3120
8340,8301,2014-09-04,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,0,200.552,5.109999999999999,1710,34787
8341,5220,2014-09-04,3,2.25,2230,4551,1.5,0,2,5,8,1450,780,1928,0,200.5078,4.763999999999996,2060,7200
8342,6526,2014-09-04,3,2.25,1820,8446,2.0,0,0,3,8,1820,0,1978,0,200.7208,4.763999999999996,1850,8437
8343,15386,2014-09-04,1,1.0,720,5000,1.0,0,0,4,6,720,0,1908,0,200.5289,4.727999999999994,1170,5000
8344,6313,2014-09-04,3,2.25,2470,10290,2.0,0,0,3,8,2230,240,1984,0,200.4459,4.876000000000005,1970,10150
8345,14412,2014-09-04,3,1.0,1180,6000,1.0,0,0,3,7,1180,0,1950,0,200.68529999999998,4.713999999999999,1680,6000
8346,10725,2014-09-04,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,1988,0,200.5751,4.986000000000004,2160,7372
8347,5385,2014-09-05,3,1.75,1330,9417,1.0,0,0,5,6,710,620,1936,0,200.7231,4.698999999999998,1690,7937
8348,21328,2014-09-05,4,3.0,2160,4400,1.0,0,0,5,7,1320,840,1921,0,200.6163,4.707000000000008,1430,4400
8349,19045,2014-09-05,2,2.0,1340,4447,1.0,0,0,3,8,1340,0,2004,0,200.7175,4.967000000000013,1350,4458
8350,13283,2014-09-05,4,1.0,1700,7689,1.0,0,0,3,7,1080,620,1977,0,200.6955,4.884,1700,7333
8351,924,2014-09-05,3,3.75,3710,34412,2.0,0,0,3,10,2910,800,1978,0,200.5888,4.959999999999994,2390,34412
8352,17371,2014-09-05,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,0,200.5426,5.121000000000009,2220,4618
8353,2723,2014-09-05,3,2.25,1700,8800,1.0,0,0,5,7,850,850,1969,0,200.68630000000002,4.811000000000007,2180,8960
8354,2578,2014-09-05,3,1.5,1540,5040,2.0,0,0,3,8,1540,0,1907,0,200.6138,4.701000000000008,1590,3600
8355,1494,2014-09-05,4,3.25,3770,982998,2.0,0,0,3,10,3770,0,1992,0,200.414,4.912999999999997,2290,37141
8356,15429,2014-09-05,3,1.5,1580,10517,1.0,0,0,4,6,1580,0,1957,0,200.2903,4.786000000000001,1400,10658
8357,9637,2014-09-05,3,2.25,2010,7447,2.0,0,0,3,8,2010,0,1985,0,200.747,4.7520000000000095,2230,7846
8358,834,2014-09-05,4,4.0,2680,6000,1.0,0,0,3,7,1380,1300,1962,2014,200.6557,4.612000000000009,1930,6000
8359,6840,2014-09-05,3,2.25,2100,205603,2.0,0,0,3,8,2100,0,1983,0,200.3668,4.4950000000000045,2396,187308
8360,15691,2014-09-05,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,2006,0,200.511,4.641000000000005,1440,5000
8361,20572,2014-09-05,4,2.5,2650,6000,2.0,0,0,3,9,2650,0,2000,0,200.3768,4.972000000000008,2630,6381
8362,3955,2014-09-05,4,2.25,1450,7245,1.0,0,0,5,7,1450,0,1950,1983,200.7643,4.657000000000011,1660,7800
8363,16540,2014-09-05,6,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,0,200.575,4.967000000000013,2890,35100
8364,14439,2014-09-05,4,2.5,1850,9136,2.0,0,0,3,8,1850,0,1997,0,200.4943,4.842999999999989,1930,7873
8365,10266,2014-09-05,3,2.25,1810,11800,1.0,0,0,3,7,1240,570,1977,0,200.4997,4.768999999999991,1810,5641
8366,2195,2014-09-05,5,2.75,2620,8861,1.0,0,0,5,8,1350,1270,1979,0,200.5226,4.817000000000007,1940,10800
8367,3875,2014-09-05,2,2.25,860,696,2.0,0,0,3,9,860,0,2009,0,200.5663,4.709999999999994,1100,3000
8368,17593,2014-09-05,4,2.5,2200,5730,2.0,0,0,3,8,2200,0,2003,0,200.3482,4.847000000000008,2200,5772
8369,2652,2014-09-05,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,200.49869999999999,4.635000000000005,1880,12000
8370,19809,2014-09-05,5,2.25,3060,13630,2.0,0,0,3,10,3060,0,1989,0,200.5585,4.882999999999996,3430,10700
8371,8679,2014-09-05,6,3.0,3320,15600,1.0,0,0,4,8,1660,1660,1977,0,200.29829999999998,4.834000000000003,2330,15360
8372,13931,2014-09-05,3,2.0,1810,17006,2.0,1,4,3,8,1810,0,1913,1987,200.4663,4.631,2180,24911
8373,13244,2014-09-05,4,1.75,2000,8700,1.0,0,0,5,7,1010,990,1975,0,200.374,4.858999999999995,1490,7350
8374,8684,2014-09-05,2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,200.5232,4.646000000000001,890,6050
8375,7037,2014-09-05,3,1.75,1580,20588,1.0,0,0,3,8,1580,0,1970,0,200.70600000000002,4.709999999999994,2080,7800
8376,19872,2014-09-05,4,2.5,2160,3139,1.0,0,0,3,7,1080,1080,1940,0,200.6662,4.662000000000006,1650,3740
8377,15880,2014-09-05,3,3.0,1330,1379,2.0,0,0,4,8,1120,210,2005,0,200.6126,4.687000000000012,1810,1770
8378,20083,2014-09-05,3,1.0,1860,6360,1.0,0,0,3,8,1470,390,1954,0,200.5327,4.60799999999999,1770,6175
8379,11159,2014-09-05,3,1.75,1420,8250,1.0,0,0,4,7,1420,0,1960,0,200.6112,4.867000000000004,2020,8250
8380,15497,2014-09-05,4,2.0,2420,10735,1.5,0,0,3,7,2420,0,1967,0,200.6899,4.877999999999986,1570,9540
8381,3847,2014-09-05,4,2.5,2370,9517,1.0,0,0,3,9,1630,740,1984,0,200.6222,4.966000000000008,2440,9035
8382,13651,2014-09-05,3,3.25,3990,8505,2.0,0,2,3,9,2870,1120,1922,1999,200.5744,4.717000000000013,3640,8505
8383,4581,2014-09-05,4,2.5,2800,8190,1.0,0,0,3,8,1700,1100,1971,0,200.7695,4.632000000000005,2460,8165
8384,18685,2014-09-05,4,2.5,2840,18001,2.0,0,0,3,9,2840,0,1994,0,200.73590000000002,5.037999999999997,2500,18001
8385,14126,2014-09-05,2,1.0,770,9370,1.0,0,0,3,7,770,0,1947,0,200.762,4.679000000000002,1060,9352
8386,6727,2014-09-05,5,2.25,3470,28212,1.5,0,0,4,8,2790,680,1978,0,200.3342,4.89200000000001,2020,28177
8387,19833,2014-09-05,4,2.5,3480,6315,2.0,0,0,3,9,2360,1120,2000,0,200.6841,4.838999999999999,3620,5233
8388,8532,2014-09-05,3,2.5,2410,9916,2.0,0,0,4,10,2410,0,1989,0,200.6911,4.897000000000006,2310,8212
8389,3943,2014-09-05,3,2.5,2400,97138,2.0,0,0,5,8,2400,0,1983,0,200.7361,4.9539999999999935,2230,54450
8390,2684,2014-09-05,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0,200.5558,4.730000000000004,1620,3900
8391,17059,2014-09-05,3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,200.4857,4.638999999999996,2630,28188
8392,14315,2014-09-05,3,2.0,1500,2506,1.0,0,0,3,7,870,630,2003,0,200.5962,4.698999999999998,1500,4662
8393,26,2014-09-05,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,200.6993,4.897999999999996,2260,9984
8394,5575,2014-09-05,4,1.75,1520,9600,1.0,0,0,4,7,1000,520,1955,0,200.5763,4.846000000000004,1510,9000
8395,17683,2014-09-05,3,2.25,1450,1486,2.0,0,0,3,8,1160,290,2006,0,200.5694,4.6129999999999995,1370,1437
8396,1793,2014-09-05,3,2.0,1650,7104,2.0,0,0,3,8,1650,0,1945,1986,200.7053,4.626000000000005,1730,7104
8397,11014,2014-09-05,3,1.0,910,8658,1.0,0,0,3,7,910,0,1955,0,200.7586,4.697000000000003,1170,10200
8398,11801,2014-09-05,2,1.0,720,4323,1.0,0,0,3,6,720,0,1942,0,200.6604,4.5989999999999895,1460,3300
8399,14987,2014-09-05,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,1924,2006,200.6803,4.687000000000012,1490,5400
8400,15232,2014-09-05,4,2.5,3420,183387,2.0,0,0,3,10,3420,0,2000,0,200.633,5.027999999999992,2260,34613
